id,created_at,date,money,bank,who,content,class
396,,2023/1/13,-5000,華南(軒),-,轉去將來軒,洗錢
397,,2023/1/13,5000,將來(軒),-,華南軒轉來,洗錢
398,,2023/1/13,-355,大戶卡,-,公司飲料代墊,代墊
399,,2023/1/13,-353,嘟嘟卡,一起,敏敏門診回診,交際
400,,2023/1/13,-51,大戶卡,霖,午餐-711,餐費
401,,2023/1/13,1586,現金,-,公司代墊收款(霖),代墊收款
402,,2023/1/13,-20,現金,軒,機車停車費,交通
403,,2023/1/13,-20,現金,霖,機車停車費,交通
404,,2023/1/13,-20,現金,軒,投籃機,娛樂
405,,2023/1/13,-15000,大戶(軒),-,甲廢原本掛牌 後來取消五個月,洗錢
406,,2023/1/13,22921,兆豐(霖),-,年終,額外收入
407,,2023/1/12,-60,大戶卡,一起,汽車停車費,交通
408,,2023/1/12,-86,現金,一起,買給魚兒玉珠紅豆餅,餐費
409,,2023/1/12,-87,現金,一起,有時候紅豆餅,交際
410,,2023/1/12,-680,將來(軒),一起,瓦斯一桶,瓦斯
411,,2023/1/12,-974,嘟嘟卡,-,公司汽車加油(霖),代墊
412,,2023/1/11,-1800,大戶卡,一起,舞悠*3,醫療
413,,2023/1/11,-570,大戶卡,軒,甲亢回診,醫療
414,,2023/1/11,-650,大戶卡,-,公司午餐代墊,代墊
415,,2023/1/11,650,現金,-,公司午餐代墊收款,代墊收款
416,,2023/1/11,-79,大戶卡,霖,午餐-711,餐費
417,,2023/1/11,-110,大戶卡,-,公司咖啡代墊(霖),代墊
418,,2023/1/11,-5000,現金,-,現金存入華南軒,洗錢
419,,2023/1/11,5000,華南(軒),-,現金存入華南軒,洗錢
420,,2023/1/10,-145,大戶卡,軒,午餐-魚片粥,餐費
421,,2023/1/10,-79,大戶卡,霖,午餐-711,餐費
422,,2023/1/10,-110,大戶卡,軒,早餐-生吐司,餐費
423,,2023/1/10,-165,大戶卡,-,幫買(蘇)吐司代墊,代墊
424,,2023/1/10,-155,大戶卡,-,幫買(錫)吐司代墊,代墊
425,,2023/1/10,165,現金,-,吐司代墊收款,代墊收款
426,,2023/1/10,155,現金,-,吐司代墊收款,代墊收款
427,,2023/1/10,-97,嘟嘟卡,-,公司機車加油代墊(霖),代墊
428,,2023/1/10,-468,大戶卡,-,公司飲料代墊,代墊
429,,2023/1/10,468,現金,-,公司飲料代墊收款,代墊收款
430,,2023/1/10,2000,現金,-,總a突然發兩千,額外收入
431,,2023/1/9,-145,嘟嘟卡,-,公司機車加油代墊(霖),代墊
432,,2023/1/9,-2500,大戶卡,-,肉酥酥代墊,代墊
433,,2023/1/9,2500,現金,-,肉酥酥代墊收款,代墊收款
434,,2023/1/9,-9000,現金,-,現金存入大戶軒,洗錢
435,,2023/1/9,9000,大戶(軒),-,現金存入,洗錢
436,,2023/1/9,-17,現金,軒,早午餐-白饅頭,餐費
437,,2023/1/9,-9118,大戶(軒),-,轉去將來軒,洗錢
438,,2023/1/9,9118,將來(軒),-,大戶軒轉來,洗錢
439,,2023/1/9,-1040,大戶卡,霖,機車強制險2年,交通
440,,2023/1/9,-100,現金,軒,點心+早餐-海綿蛋糕,餐費
441,,2023/1/9,-90,現金,霖,午餐-八方,餐費
442,,2023/1/9,-162,大戶卡,一起,排水孔*3,家用
443,,2023/1/9,-1733,大戶卡,一起,咪咪飼料4KG,寵物
444,,2023/1/9,-365,大戶卡,一起,DR.WU洗面乳,家用
445,,2023/1/8,-400,現金,一起,羽球臨打,運動
446,,2023/1/8,-90,嘟嘟卡,-,公司加油代墊(霖),代墊
447,,2023/1/8,-700,現金,一起,兩隻雞腿,家用
448,,2023/1/8,-720,大戶卡,-,momo雅嫻代墊,代墊
449,,2023/1/8,720,現金,-,momo雅嫻代墊收款,代墊收款
450,,2023/1/8,-1422,大戶卡,一起,晚餐-momo壽喜燒,餐費
451,,2023/1/8,-82,現金,一起,萬年鑫麵線,家用
452,,2023/1/8,-40,現金,一起,機車停車費,交通
453,,2023/1/7,-3370,大戶卡,-,公司午餐代墊,代墊
454,,2023/1/7,3370,現金,-,公司午餐代墊收款,代墊收款
455,,2023/1/7,-79,大戶卡,霖,午餐-711,餐費
456,,2023/1/7,-120,嘟嘟卡,-,公司機車加油代墊(霖),代墊
457,,2023/1/7,-600,大戶卡,-,公司下午茶代墊,代墊
458,,2023/1/7,600,現金,-,公司下午茶代墊收款,代墊收款
459,,2023/1/7,-15842,華南(軒),-,繳嘟嘟卡,洗錢
460,,2023/1/7,15842,嘟嘟卡,-,華南軒繳嘟嘟卡,洗錢
461,,2023/1/6,-2220,大戶卡,-,幫買禮盒代墊,代墊
462,,2023/1/6,2220,現金,-,禮盒代墊收款,代墊收款
463,,2023/1/6,-525,大戶卡,一起,送乾爹乾媽的禮盒,交際
464,,2023/1/6,-120,現金,軒,午餐-乾麵餛飩湯魯但,餐費
465,,2023/1/6,-95,大戶卡,霖,午餐-711,餐費
466,,2023/1/6,-925,大戶卡,-,公司飲料代墊,代墊
467,,2023/1/6,925,現金,-,公司飲料代墊收款,代墊收款
468,,2023/1/6,-400,現金,霖,剪頭髮,衣物
469,,2023/1/6,-65,大戶卡,霖,龜記,飲料
470,,2023/1/5,-455,大戶卡,-,幫買吐司代墊,代墊
471,,2023/1/5,355,現金,-,吐司代墊收款,代墊收款
472,,2023/1/5,100,大戶(軒),-,吐司代墊收款,代墊收款
473,,2023/1/5,-79,大戶卡,霖,午餐-711,餐費
474,,2023/1/5,-439,大戶卡,一起,STEAM遊戲,娛樂
475,,2023/1/5,-356,現金,一起,晚餐-鬍鬚張(含敏),餐費
476,,2023/1/5,-7,大戶卡,一起,STEAM手續費,娛樂
477,,2023/1/4,-6000,大戶(軒),-,從atm領現金,洗錢
478,,2023/1/4,6000,現金,-,從大戶軒領現金,洗錢
479,,2023/1/4,-30000,大戶卡,-,敏敏拇指外翻代刷,代墊
480,,2023/1/4,30000,現金,-,敏敏拇指外翻代墊收款,代墊收款
481,,2023/1/4,-5491,現金,一起,敏敏拇指外翻醫療費,交際
482,,2023/1/4,-960,大戶卡,一起,敏敏棉花棒紗布膠帶消毒藥,交際
483,,2023/1/4,-170,大戶卡,一起,敏敏早餐(711),交際
484,,2023/1/4,-90,現金,霖,午餐-八方,餐費
485,,2023/1/4,-1998,兆豐(霖),一起,網路費,網路
486,,2023/1/4,-164,Line Bank,-,轉去大戶軒,洗錢
487,,2023/1/4,164,大戶(軒),-,linebank轉來,洗錢
488,,2023/1/4,2040,大戶(軒),-,全全雯雯兆毅柏程KKday,代墊收款
489,,2023/1/4,870,大戶(軒),-,雯雯兆毅柏程烤肉,代墊收款
490,,2023/1/4,-389,大戶(軒),一起,富邦MOMO卡-保鮮膜,家用
491,,2023/1/4,-20202,大戶(軒),-,定存股,洗錢
492,,2023/1/4,-17848,兆豐(霖),-,轉去將來霖,洗錢
493,,2023/1/4,17848,將來(霖),-,兆豐霖轉來,洗錢
494,,2023/1/4,-107,Bankee,-,轉去將來軒,洗錢
495,,2023/1/4,596,將來(霖),-,BK轉來,洗錢
496,,2023/1/4,-596,Bankee,-,轉去將來霖,洗錢
497,,2023/1/4,107,將來(軒),-,BK轉來,洗錢
498,,2023/1/4,-8000,大戶(霖),-,轉去大戶軒,洗錢
499,,2023/1/4,8000,大戶(軒),-,從大戶霖轉來,洗錢
500,,2023/1/4,-5387,華南(軒),-,轉去大戶軒,洗錢
501,,2023/1/4,5387,大戶(軒),-,從華南軒轉來,洗錢
502,,2023/1/4,-18942,華南(軒),-,轉去將來軒,洗錢
503,,2023/1/4,18942,將來(軒),-,從華南軒轉來,洗錢
504,,2023/1/4,-295,現金,一起,晚餐-老闆排骨,餐費
505,,2023/1/4,37,大戶(軒),-,台新白狗刷卡回饋,額外收入
506,,2023/1/4,148,大戶(軒),-,台新白狗繳保險刷卡回饋,額外收入
507,,2023/1/3,1940,現金,-,晨峰詒雅牛肉鍋代墊收款,代墊收款
508,,2023/1/3,-386,大戶卡,一起,晚餐-好好吃餛飩,餐費
509,,2023/1/3,-31,大戶卡,一起,敏敏熱美式,交際
510,,2023/1/3,-289,大戶卡,一起,敏敏午餐(711),交際
511,,2023/1/3,-200,大戶卡,軒,午餐-花蓮扁食,餐費
512,,2023/1/3,-45910,大戶(軒),-,繳大戶卡費,洗錢
513,,2023/1/3,45910,大戶卡,-,大戶軒繳大戶卡費,洗錢
514,,2023/1/3,-80,現金,一起,汽車停車費,交通
515,,2023/1/3,990,大戶(軒),-,大戶卡回饋,額外收入
516,,2023/1/3,-79,大戶卡,-,午餐-711,餐費
517,,2023/1/3,2418,現金,-,霖公司停車費加油錢代墊收款,代墊收款
518,,2023/1/3,3000,大戶(霖),-,甲廢掛牌,額外收入
519,,2023/1/3,-31000,現金,-,現金存入華南軒,洗錢
520,,2023/1/3,31000,華南(軒),-,現金存入,洗錢
521,,2023/1/3,15000,大戶(霖),-,甲廢原本掛牌 後來取消五個月,洗錢
522,,2023/1/2,-6000,現金,一起,媽媽生日紅包,交際
523,,2023/1/2,-6000,現金,一起,媽媽過年紅包,交際
524,,2023/1/2,-600,現金,一起,子棋滿月紅包,交際
525,,2023/1/2,-1200,現金,軒,子棋過年紅包,交際
526,,2023/1/2,-1200,現金,一起,子淵過年紅包,交際
527,,2023/1/2,-1200,現金,一起,肥鑫生日+過年紅包,交際
528,,2023/1/2,-680,現金,-,lulu豬 黃湘筠代墊,代墊
529,,2023/1/2,-1370,現金,一起,午餐-侍悟丸,餐費
530,,2023/1/2,-1298,嘟嘟卡,-,汽車加油(霖公司發票),代墊
531,,2023/1/2,-84,嘟嘟卡,一起,汽車停車費,交通
532,,2023/1/2,-1000,大戶卡,一起,ETAG儲值,交通
533,,2023/1/2,-79,大戶卡,一起,開車神器-口香糖、梅子,餐費
534,,2023/1/1,-30000,兆豐(霖),-,轉去大戶軒,洗錢
535,,2023/1/1,30000,大戶(軒),-,兆豐霖轉來,洗錢
536,,2023/1/1,-75,現金,霖,茶湯會,飲料
537,,2023/1/1,-60,現金,軒,麻古,飲料
538,,2023/1/1,-200,大戶卡,一起,午餐-拆車夢工廠,餐費
539,,2023/1/1,-300,現金,軒,松村煙燻滷味,餐費
540,,2023/1/1,-100,現金,軒,午餐-落成米糕,餐費
541,,2023/1/1,-35,大戶(軒),軒,青茶,飲料
542,,2023/1/1,-152,大戶(軒),一起,午餐-丹丹漢堡,餐費
543,,2023/1/1,-18479,大戶(軒),軒,全球保費,醫療
544,,2023/1/1,-28,大戶卡,一起,水,飲料
545,,2023/1/1,-35,大戶卡,一起,水,飲料
546,,2023/1/1,3570,現金,-,KKDAY代墊收款(峰、嫻、雅、克、唐、介、書),代墊收款
547,,2023/1/1,2320,現金,-,烤肉代墊收款(偉、書、峰、雅、NU、玉、克、嫻),代墊收款
548,,2023/1/1,-50,現金,一起,赤崁樓門票,娛樂
549,,2023/1/1,-205,現金,一起,晚餐-永大夜市,餐費
550,,2023/1/1,-100,大戶卡,一起,全全拆車夢工廠摳摳,交際
551,,2023/1/1,-45,現金,一起,汽車停車費,交通
552,,2022/12/31,-1930,現金,一起,午餐-劉家莊牛肉鍋,餐費
553,,2022/12/31,-1940,現金,-,晨峰詒雅牛肉鍋代墊,代墊
554,,2022/12/31,-300,現金,一起,台式馬卡龍給雲林家,交際
555,,2022/12/31,-10000,大戶(霖),-,從atm領錢,洗錢
556,,2022/12/31,10000,現金,-,從大戶軒領錢,洗錢
557,,2022/12/31,-3690,現金,一起,台南樂客民宿住宿費,娛樂
558,,2022/12/31,13090,現金,-,台南樂客民宿住宿代墊收款,代墊收款
559,,2022/12/31,-3190,大戶卡,-,大潤發烤肉食材代墊(11人),代墊
560,,2022/12/31,-577,大戶卡,一起,晚餐-烤肉食材費,餐費
561,,2022/12/31,-135,大戶卡,一起,紅磚布丁三個,餐費
562,,2022/12/31,-80,大戶卡,一起,宵夜-炒泡麵,餐費
563,,2022/12/31,-280,大戶卡,-,宵夜代墊,代墊
564,,2022/12/31,-55,現金,霖,布萊恩,飲料
565,,2022/12/31,-175,現金,一起,炸雞洋行,餐費
566,,2022/12/31,-30,現金,軒,50嵐,飲料
567,,2022/12/31,140,大戶(軒),-,宵夜代墊收款(嫻),代墊收款
568,,2022/12/31,140,現金,-,宵夜代墊收款,代墊收款
569,,2022/12/31,-970,現金,-,幫雅嫻代墊牛肉鍋,代墊
570,,2022/12/31,970,大戶(軒),-,雅嫻牛肉鍋代墊收款,代墊收款
571,,2022/12/31,-10310,現金,-,跨年民宿代墊,代墊
572,,2022/12/31,11220,大戶(軒),-,雯雯兆毅全全柏程峰峰詒雅住宿代墊收款,代墊收款
573,,2022/12/30,38045,兆豐(霖),-,12月薪水,薪資
574,,2022/12/30,8445,兆豐(霖),-,12月加班費,額外收入
575,,2022/12/30,-2887,大戶卡,一起,FARZO花柔自然萃洗髮精,家用
576,,2022/12/30,-105,嘟嘟卡,霖,機車加油,交通
577,,2022/12/30,-104,大戶卡,霖,午餐-711,餐費
578,,2022/12/30,-155,大戶卡,軒,機車加油,交通
579,,2022/12/30,680,大戶(軒),-,黃湘雲lulu豬代墊收款,代墊收款
580,,2022/12/30,368,大戶(軒),-,黃湘筠羽球場地費代墊收款,代墊收款
581,,2022/12/29,-96,現金,霖,午餐-八方,餐費
582,,2022/12/29,-738,大戶卡,一起,家樂福-橄欖油醬油鹽巴沐浴乳,家用
583,,2022/12/28,-3120,大戶卡,-,公司午餐代墊,代墊
584,,2022/12/28,3120,現金,-,公司午餐代墊收款,代墊收款
585,,2022/12/28,-51,大戶卡,霖,午餐-711,餐費
586,,2022/12/28,-193,大戶卡,軒,台灣之星電話費,網路
587,,2022/12/28,-379,大戶卡,霖,台灣之星電話費,網路
588,,2022/12/28,-22,大戶卡,霖,亞太電話費,網路
589,,2022/12/28,-765,大戶卡,-,公司飲料代墊,代墊
590,,2022/12/28,765,現金,-,公司飲料代墊收款,代墊收款
591,,2022/12/28,-184,大戶卡,軒,三重運動中心羽球場地費,運動
592,,2022/12/28,-368,大戶卡,-,黃湘雲三重運動中心羽球場地費代墊,代墊
593,,2022/12/28,-106,嘟嘟卡,霖,機車加油,交通
594,,2022/12/27,-685,大戶卡,-,公司飲料代墊,代墊
595,,2022/12/27,-80,大戶卡,-,UBEREAT退刷代墊,代墊
596,,2022/12/27,685,現金,-,公司飲料代墊,代墊收款
597,,2022/12/27,-89,大戶卡,霖,午餐-711,餐費
598,,2022/12/27,80,大戶卡,-,ubereat退刷收款,代墊收款
599,,2022/12/26,-79,大戶卡,霖,午餐-711,餐費
600,,2022/12/26,-500,大戶卡,一起,ETAG儲值,交通
601,,2022/12/26,-477,大戶卡,一起,襪子12雙,衣物
602,,2022/12/26,-1500,現金,軒,機車機油齒輪油300+油封450+彈簧750,交通
603,,2022/12/26,-115,嘟嘟卡,霖,機車加油,交通
604,,2022/12/25,-60,現金,一起,汽車停車費,交通
605,,2022/12/24,-480,大戶卡,一起,晚餐-雞湯麵,餐費
606,,2022/12/23,-450,大戶卡,-,公司飲料代墊,代墊
607,,2022/12/23,450,現金,-,公司飲料代墊收款,代墊收款
608,,2022/12/23,-25,現金,軒,午餐-虎記餃子,餐費
609,,2022/12/23,-160,現金,霖,甲種發證證照費,進修
610,,2022/12/23,-220,現金,一起,早餐-良粟商號,餐費
611,,2022/12/23,5280,華南(軒),-,甲種訓練政府補助80%代墊收款,代墊收款
612,,2022/12/23,5280,大戶(霖),-,甲種訓練政府補助80%代墊收款,代墊收款
613,,2022/12/23,-160,現金,-,甲種發證證照費代墊 開群要出,代墊
614,,2022/12/23,162,大戶(霖),-,12/21土銀存款息,額外收入
615,,2022/12/23,-50626,華南(軒),-,轉去大戶霖,洗錢
616,,2022/12/23,50626,大戶(霖),-,華南軒轉來,洗錢
617,,2022/12/23,-49374,華南(軒),-,轉去大戶軒,洗錢
618,,2022/12/23,49374,大戶(軒),-,從華南軒轉來,洗錢
619,,2022/12/23,-2131,嘟嘟卡,霖,中央碩二(上)學雜費分期(4/6),進修
620,,2022/12/23,-2131,嘟嘟卡,軒,中央碩二(上)學雜費分期(4/6),進修
621,,2022/12/23,-3000,嘟嘟卡,霖,中央學分費分期(3/6),進修
622,,2022/12/23,-3000,嘟嘟卡,軒,中央學分費分期(3/6),進修
623,,2022/12/23,-2186,嘟嘟卡,-,美麗華曼黛瑪璉內衣分期(3/6)魚兒,代墊
624,,2022/12/23,20,嘟嘟卡,-,嘟嘟卡消費回饋,額外收入
625,,2022/12/23,-640,現金,一起,晚餐-麵屋昕家,餐費
626,,2022/12/22,-132,嘟嘟卡,軒,機車加油,交通
627,,2022/12/22,-3340,大戶卡,-,公司午餐代墊,代墊
628,,2022/12/22,3340,現金,-,公司午餐代墊收款,代墊收款
629,,2022/12/22,-525,大戶卡,-,公司湯圓代墊,代墊
630,,2022/12/22,-195,大戶卡,-,UBEREAT退費代墊,代墊
631,,2022/12/22,525,現金,-,公司湯圓代墊收款,代墊收款
632,,2022/12/22,-45,大戶卡,霖,午餐-711,餐費
633,,2022/12/22,70000,華南(軒),-,年終2個月,薪資
634,,2022/12/22,33890,華南(軒),-,12月薪水,薪資
635,,2022/12/22,1,華南(軒),-,存款息,額外收入
636,,2022/12/22,195,大戶卡,-,ubereat退刷收款,代墊收款
637,,2022/12/21,-1873,大戶卡,-,公司午餐代墊,代墊
638,,2022/12/21,-9,大戶卡,霖,午餐-711,餐費
639,,2022/12/21,-2860,大戶卡,-,十鼓仁糖文創園區星光票代墊大家門票(11張),代墊
640,,2022/12/21,-2750,大戶卡,-,台南遊拆車夢工廠代墊大家門票(11張),代墊
641,,2022/12/21,-446,大戶卡,一起,112/1/1台南遊拆車夢工廠(可折抵午餐),娛樂
642,,2022/12/21,-520,大戶卡,一起,112/1/1十鼓仁糖文創園區星光票,娛樂
643,,2022/12/21,1873,現金,-,公司午餐代墊收款,代墊收款
644,,2022/12/21,-315,大戶卡,-,公司飲料代墊,代墊
645,,2022/12/21,315,現金,-,公司飲料代墊收款,代墊收款
646,,2022/12/21,-119,嘟嘟卡,霖,機車加油,交通
647,,2022/12/21,183,大戶(霖),-,存款息,額外收入
648,,2022/12/21,349,大戶(軒),-,存款息,額外收入
649,,2022/12/21,64,Line Bank,-,存款息,額外收入
650,,2022/12/21,62,Line Bank,-,存款息,額外收入
651,,2022/12/21,2,兆豐(霖),-,存款息,額外收入
652,,2022/12/21,107,Bankee,-,存款息,額外收入
653,,2022/12/21,434,將來(軒),-,存款息,額外收入
654,,2022/12/21,107,Bankee,-,存款息,額外收入
655,,2022/12/21,434,將來(霖),-,存款息,額外收入
656,,2022/12/21,530,大戶卡,-,IHERB退稅,代墊收款
657,,2022/12/21,8,大戶卡,-,手續費退稅,代墊收款
658,,2022/12/20,-180,大戶卡,一起,小舅媽家敏敏生日嫩仙草燒仙草,交際
659,,2022/12/20,-60,大戶卡,一起,清原嫩仙草,餐費
660,,2022/12/20,-2,大戶卡,霖,午餐-711,餐費
661,,2022/12/20,-1050,現金,霖,機車換後輪輪胎,交通
662,,2022/12/20,-550,現金,霖,機車換前輪剎車皮,交通
663,,2022/12/20,-250,現金,霖,機車換機油+齒輪油,交通
664,,2022/12/19,-79,大戶卡,霖,午餐-711,餐費
665,,2022/12/19,-200,大戶卡,軒,肥貓生日禮物LINE禮卷(熊貓),交際
666,,2022/12/19,-104,嘟嘟卡,霖,機車加油,交通
667,,2022/12/18,-75,現金,一起,敏敏麥當勞,交際
668,,2022/12/18,-424,現金,一起,午餐-麥當勞,餐費
669,,2022/12/18,-1000,大戶卡,一起,全聯-牛奶、火鍋食材、金針菇、火鍋料,家用
670,,2022/12/17,-570,現金,一起,晚餐-鐵板燒,餐費
671,,2022/12/17,-631,大戶卡,一起,午餐-瀧厚牛排,餐費
672,,2022/12/17,-310,大戶卡,一起,敏敏瀧厚牛排,交際
673,,2022/12/17,-250,現金,一起,敏敏鐵板燒,交際
674,,2022/12/17,-1000,嘟嘟卡,一起,汽車加油,交通
675,,2022/12/17,-55,大戶卡,霖,龜記,飲料
676,,2022/12/16,-50,現金,-,金山汽車停車費代墊(霖),代墊
677,,2022/12/16,-28,大戶卡,霖,寶特瓶水,飲料
678,,2022/12/15,3810,現金,-,公司午餐代墊收款,代墊收款
679,,2022/12/15,896,現金,-,公司飲料代墊收款,代墊收款
680,,2022/12/15,-119,大戶卡,一起,排水口用的不鏽鋼水封*2,家用
681,,2022/12/15,-79,大戶卡,霖,午餐-711,餐費
682,,2022/12/14,-3810,大戶卡,-,公司午餐代墊,代墊
683,,2022/12/14,-975,大戶卡,-,肥裕iherb代墊,代墊
684,,2022/12/14,975,大戶(軒),-,肥裕iherb代墊收款,代墊收款
685,,2022/12/14,-910,大戶卡,一起,iherb-鋅、魚油、蛋白粉,家用
686,,2022/12/14,-530,大戶卡,-,iherb關稅代墊,代墊
687,,2022/12/14,-580,大戶卡,-,公司飲料代墊,代墊
688,,2022/12/14,-113,嘟嘟卡,霖,機車加油,交通
689,,2022/12/14,-135,嘟嘟卡,軒,機車加油,交通
690,,2022/12/14,-70,現金,霖,午餐-炒飯,餐費
691,,2022/12/14,-28,大戶卡,一起,IHERB手續費,家用
692,,2022/12/14,-8,大戶卡,-,手續費代墊,代墊
693,,2022/12/13,-79,大戶卡,霖,午餐-711,餐費
694,,2022/12/13,-6650,大戶卡,軒,腸胃鏡麻醉+瀉藥的錢,醫療
695,,2022/12/13,-2250,大戶卡,霖,國泰皮膚科回診,醫療
696,,2022/12/12,-420,大戶卡,軒,國泰神經內科問診(頸動脈超音波),醫療
697,,2022/12/12,-316,大戶卡,-,公司飲料代墊,代墊
698,,2022/12/12,-115,大戶卡,霖,午餐-梁社漢,餐費
699,,2022/12/12,-100,嘟嘟卡,霖,機車加油,交通
700,,2022/12/12,-11480,大戶(軒),霖,全球保險費,醫療
701,,2022/12/12,-680,大戶(軒),一起,瓦斯一桶,瓦斯
702,,2022/12/11,-16800,現金,一起,阿唐雅嫻結婚紅包,交際
703,,2022/12/11,-987,大戶卡,一起,SWITCH連線摳摳,娛樂
704,,2022/12/11,-21,大戶卡,一起,寶特瓶水,飲料
705,,2022/12/11,-21,大戶卡,一起,克禮的水,交際
706,,2022/12/10,-1500,現金,一起,晚餐-饗樂,餐費
707,,2022/12/10,-65,大戶卡,霖,茶湯會,飲料
708,,2022/12/9,-530,大戶卡,-,公司午餐代墊,代墊
709,,2022/12/9,-1105,大戶卡,-,公司午餐代墊,代墊
710,,2022/12/9,-490,大戶卡,-,公司飲料代墊,代墊
711,,2022/12/9,490,現金,-,公司飲料代墊收款,代墊收款
712,,2022/12/9,1635,現金,-,公司午餐代墊收款,代墊收款
713,,2022/12/9,-79,大戶卡,霖,午餐-711,餐費
714,,2022/12/9,-200,大戶卡,-,公司咖啡代墊,代墊
715,,2022/12/9,-250,大戶卡,軒,中正運動中心射擊費,運動
716,,2022/12/9,-250,大戶卡,-,黃湘雲打靶費用,代墊
717,,2022/12/9,-8000,大戶(軒),-,ATM領現金,洗錢
718,,2022/12/9,8000,現金,-,從大戶軒領現金,洗錢
719,,2022/12/9,250,大戶(軒),-,黃湘雲打靶費用,代墊收款
720,,2022/12/9,1928,大戶卡,-,招財貓旺鋪衣服退貨代墊收款,代墊收款
721,,2022/12/8,2940,現金,-,公司午餐代墊收款,代墊收款
722,,2022/12/8,-2940,大戶卡,-,公司午餐代墊,代墊
723,,2022/12/8,979,現金,-,公司衛生紙代墊收款,代墊收款
724,,2022/12/8,-685,大戶卡,-,公司飲料代墊,代墊
725,,2022/12/8,685,現金,-,公司飲料代墊收款,代墊收款
726,,2022/12/8,-204,現金,一起,金山王包子,餐費
727,,2022/12/8,-1710,大戶(軒),一起,汪喵豆腐砂米粒型+益生菌飼料,寵物
728,,2022/12/8,-14203,華南(軒),-,繳嘟嘟卡,洗錢
729,,2022/12/8,14203,嘟嘟卡,-,華南軒繳嘟嘟卡,洗錢
730,,2022/12/8,-50,華南(軒),-,轉去大戶軒,洗錢
731,,2022/12/8,50,大戶(軒),-,華南軒轉來,洗錢
732,,2022/12/8,-50,現金,霖,汽車停車費,交通
733,,2022/12/7,-935,大戶(軒),一起,MOMO卡-髮膜、沐浴乳補充包、洗髮精,家用
734,,2022/12/7,-1253,大戶(軒),一起,MOMO卡-貓砂*6,寵物
735,,2022/12/7,-350,大戶(軒),-,MOMO卡-濕紙巾*14(黃湘雲朱朱代墊),代墊
